Id,SalePrice
1650,115624.36067923455
1651,121518.66890654477
1652,96703.58809181851
1653,100520.05700082265
1654,139158.7763999845
1655,134742.32596760412
1656,137818.82311729348
1657,144236.49078658037
1658,141281.87011041245
1659,118844.37634345733
1660,153667.03271657188
1661,445773.87735644437
1662,403428.37345500034
1663,372787.8747051808
1664,496680.71007192053
1665,294422.31613435416
1666,336050.9172349605
1667,396005.8870481124
1668,326351.2490585914
1669,296589.7184585119
1670,327742.3233749565
1671,267919.5677185079
1672,394326.8168096404
1673,293922.1742463093
1674,242559.01958342319
1675,206792.16124039982
1676,202914.81790261914
1677,221874.38574785937
1678,464707.916517891
1679,369275.47476645454
1680,321470.9329095221
1681,236768.4464422218
1682,315217.6101209357
1683,187742.22985057117
1684,180342.86554480914
1685,174701.17789761556
1686,169934.1859388066
1687,165579.0871156431
1688,190828.76818140727
1689,193564.4824221182
1690,195380.6853320531
1691,181100.2879092928
1692,256790.62087409545
1693,169860.24792003076
1694,181329.9172948771
1695,157209.1327329825
1696,279760.7257047665
1697,161978.96006020906
1698,349876.01256527344
1699,320571.5525504564
1700,256269.09076833478
1701,271189.5575889476
1702,254427.66661049807
1703,249730.59657263692
1704,292773.4599671925
1705,240464.15909410373
1706,432482.14162277983
1707,210883.33616660433
1708,200698.60436369694
1709,267361.20749042736
1710,217281.06185985572
1711,267521.2533804113
1712,262758.53959109855
1713,267084.5324143274
1714,227004.1540207104
1715,202527.62970801909
1716,186256.67930822537
1717,168227.653614012
1718,138027.85621011778
1719,204460.85104612843
1720,243472.57486524843
1721,157020.42068865927
1722,124250.45329453702
1723,155649.26214427303
1724,205599.77759675556
1725,239857.72583800505
1726,189783.22222275278
1727,157214.707777203
1728,168408.28971761308
1729,164448.01171068635
1730,157363.22336241958
1731,126672.06893033229
1732,131487.5018136294
1733,117921.33988737004
1734,122694.62139259558
1735,123915.14057299276
1736,114110.16280584644
1737,282175.71329321555
1738,261274.4668789247
1739,252636.238426465
1740,227253.64231435957
1741,198626.49373355872
1742,172602.02281709624
1743,173856.75228482607
1744,326080.6821467505
1745,222782.6112722439
1746,183409.12349126895
1747,216885.4603103467
1748,240062.2268425971
1749,149141.17343936724
1750,130616.52539910203
1751,252009.29823807848
1752,117631.73427044222
1753,146704.7621889316
1754,194317.88801277438
1755,174212.88011163307
1756,127653.86241206294
1757,121442.02792974294
1758,140986.9294858813
1759,161862.4477085675
1760,164257.7689450853
1761,143578.14571103177
1762,175778.69290377322
1763,179905.6952964339
1764,117410.44567701334
1765,169221.11437952783
1766,183412.6996828586
1767,232747.72577292952
1768,143737.6564412103
1769,169166.4476072042
1770,152661.12345576045
1771,131013.38978993036
1772,132222.83190259617
1773,130412.93708333927
1774,148669.56880411188
1775,141294.0224005193
1776,126776.7230820439
1777,106957.59268185284
1778,141993.07620665405
1779,115240.82403474234
1780,167312.26707071412
1781,128527.78251261414
1782,92318.38362182492
1783,144916.4779317958
1784,111910.35212102704
1785,122103.27835330245
1786,131486.91373252118
1787,169811.91509397942
1788,61030.27256198763
1789,99225.77433145008
1790,81367.2164079826
1791,183099.60252427004
1792,159058.27430123414
1793,133014.55788896765
1794,156156.6542254859
1795,135958.57209688114
1796,125778.54208504586
1797,112723.34655326654
1798,127318.41959584963
1799,114791.86658262598
1800,134924.75012473506
1801,132439.99326306715
1802,124051.00029942524
1803,143186.14365548568
1804,142737.3371815075
1805,135656.70031986685
1806,128175.6752425855
1807,126450.97675053446
1808,127252.99917834671
1809,125778.01277567772
1810,136521.19012688013
1811,85109.2381384788
1812,95092.12532790402
1813,122191.54045314057
1814,90923.6540862149
1815,61782.43347505881
1816,103530.79375257663
1817,107356.2297618188
1818,161963.2173032028
1819,121374.626815187
1820,54081.07878398235
1821,113278.64967035642
1822,153684.08890831456
1823,43830.513224811126
1824,124115.36278013643
1825,137809.42072124928
1826,105913.71133412307
1827,100050.93504357117
1828,131983.4652284945
1829,114565.20766481703
1830,147973.5694697035
1831,148086.30689433173
1832,74049.46472233107
1833,139948.128949089
1834,120514.73578618685
1835,114982.3174686793
1836,130901.92879816974
1837,95002.96450629723
1838,130869.04501812697
1839,97388.15287438018
1840,149018.16801250548
1841,142766.04075619378
1842,87585.2326047563
1843,134793.15260674164
1844,138101.70614502605
1845,140926.89421773824
1846,158342.14677552608
1847,168817.6290184077
1848,58732.162366835626
1849,111085.45271827845
1850,117963.260739139
1851,154131.53055895225
1852,125246.66991178662
1853,134567.20746321764
1854,164755.8082051713
1855,157717.30069296318
1856,223059.80850180812
1857,142708.81100639093
1858,141877.16282056467
1859,115851.61562683445
1860,153729.375055625
1861,115202.43849335557
1862,313869.60317760287
1863,292755.50897036045
1864,292874.5541686765
1865,331050.52615122934
1866,318043.5147379857
1867,228078.14222278554
1868,300766.40693462384
1869,207527.80843737052
1870,223122.7607183065
1871,246160.16907313204
1872,173106.94204836208
1873,259382.4792117129
1874,156446.51231084706
1875,206957.20697798952
1876,198740.56830214016
1877,214098.88787605363
1878,212545.75234677273
1879,135856.11027436904
1880,128842.05216850652
1881,251730.01320434632
1882,255843.657996512
1883,187148.57906505116
1884,205766.83285263908
1885,249069.13557413235
1886,292276.6581173213
1887,221791.8849882734
1888,277128.04907381505
1889,169067.86571516984
1890,123279.55234214428
1891,133646.14519653044
1892,99896.12957691915
1893,132105.59599620075
1894,128673.17980198379
1895,137802.72622265533
1896,128024.23575901208
1897,116131.90853571388
1898,116049.80190779819
1899,156169.70516474007
1900,156633.03790245182
1901,172275.6610618953
1902,157531.32136055554
1903,203083.80498927395
1904,161611.52046704156
1905,204540.6488445074
1906,149761.227960788
1907,221672.97789516518
1908,108885.37095739906
1909,131758.5819147918
1910,118466.7104020845
1911,222442.78392031937
1912,363281.1322191446
1913,137618.144335674
1914,59187.974289625476
1915,307096.1256117734
1916,75018.74916059882
1917,249580.05474648657
1918,141922.18507658766
1919,181047.4742162638
1920,157741.16932934683
1921,381569.42206055584
1922,316388.81096596684
1923,238626.22095253537
1924,234222.04723332173
1925,198552.46230375735
1926,372908.0545758225
1927,138403.57910656
1928,150966.22264487977
1929,130783.28214590454
1930,132405.25287452003
1931,143898.6723281763
1932,138880.03944666538
1933,174416.04876900552
1934,179178.2921620184
1935,169647.66641287337
1936,193248.53985379075
1937,180406.87850651576
1938,172832.18854491328
1939,243358.32935476687
1940,193913.05662175792
1941,176766.91122630786
1942,187292.25416560372
1943,214857.60826485703
1944,356582.6837646604
1945,392720.55246426375
1946,135415.52828362366
1947,327325.1793553657
1948,170921.58393011187
1949,243395.5097419978
1950,188779.56131996633
1951,256170.13427942878
1952,220263.07149253893
1953,172439.20751409366
1954,187293.6068443894
1955,131921.07579948232
1956,297704.14846481185
1957,154199.69832693393
1958,296159.2739028402
1959,144522.44872144485
1960,115823.02927350476
1961,127445.16206557627
1962,98073.85006945024
1963,102925.81852121952
1964,107259.34769345811
1965,135956.48556847332
1966,134104.59743106406
1967,291678.8397436735
1968,405265.8303140664
1969,373088.39047607523
1970,409689.2974466229
1971,487162.6031711594
1972,370792.47277366044
1973,268304.2362760565
1974,318716.63781604706
1975,505447.40156006615
1976,268980.04324870865
1977,365433.2519246255
1978,357117.76529464754
1979,314197.40299931966
1980,199145.804956889
1981,331979.6074454416
1982,222144.3468291897
1983,202588.52226483278
1984,170016.5012912973
1985,226993.28685284578
1986,207551.7547213216
1987,186222.95880420366
1988,173033.87826103717
1989,191654.09532361943
1990,210359.34193744554
1991,233360.3701077982
1992,218638.79611497873
1993,169789.99417774146
1994,242545.40183539208
1995,181004.87190373064
1996,257210.99149464077
1997,297999.7415644247
1998,314335.06958236307
1999,267320.63282543153
2000,330502.64994636335
2001,277749.73082578555
2002,250140.8957771851
2003,268957.2891945643
2004,296411.83284286986
2005,229112.55340431092
2006,215387.80948338323
2007,256499.90389058535
2008,223990.91490718568
2009,200846.3062092935
2010,192951.5249148366
2011,136329.40682629182
2012,171261.0218919017
2013,172847.9476452318
2014,183264.62277510058
2015,203336.71116519047
2016,189056.4559195899
2017,189429.3199123706
2018,119856.50362279674
2019,139685.79328232177
2020,102867.15469517218
2021,105192.48739526699
2022,193113.42784132715
2023,155018.69972456832
2024,271829.32393114996
2025,353433.1331107609
2026,173807.26634329866
2027,160950.66118850288
2028,156012.20219730603
2029,171934.5854974957
2030,262009.16981426775
2031,227970.95570557774
2032,240507.6420448114
2033,249186.97076545877
2034,174145.29216471678
2035,219515.66905461389
2036,203305.6923857189
2037,211287.7353236164
2038,343903.71827548486
2039,232223.2718574595
2040,287761.11559782247
2041,297929.16876097344
2042,206617.14380680895
2043,180812.24652826946
2044,172667.4415817653
2045,212574.1315906246
2046,152816.68066480558
2047,137368.62482440608
2048,136986.85441103173
2049,146156.03090765217
2050,172378.08996695757
2051,101955.84187490048
2052,120362.04179156775
2053,144785.53449600295
2054,96015.42452643742
2055,154359.5442881274
2056,144921.60004681163
2057,109125.20535970267
2058,218753.30948481656
2059,134334.77231918447
2060,171476.47717066502
2061,167165.4270524914
2062,128584.35508921622
2063,119198.8859284872
2064,135568.48895104325
2065,122671.43130943533
2066,163263.5501080591
2067,107675.91663193202
2068,150286.46106938345
2069,90585.70854762149
2070,119201.84692814187
2071,93646.82979430389
2072,133366.96138831854
2073,129470.61370653141
2074,179857.30772443346
2075,147357.79951513346
2076,113802.25372252846
2077,160011.7823290085
2078,133425.37141239745
2079,130825.4249903579
2080,118998.89302868572
2081,124494.31772365444
2082,121858.51505587969
2083,144527.8779253087
2084,111533.50120371864
2085,118604.5287938028
2086,108510.52789393398
2087,121886.22400030473
2088,94750.68460859828
2089,79320.50377628146
2090,126933.7831744966
2091,110811.94079029092
2092,121941.23937510529
2093,111583.07747654337
2094,105010.82371336235
2095,149774.80366985023
2096,82700.46792145897
2097,101675.11084195602
2098,145821.55281186927
2099,61606.95120134723
2100,73088.33509249285
2101,110210.49188909617
2102,123001.44923370733
2103,102866.74416323
2104,137270.58860941837
2105,128764.70372853092
2106,65265.06341018444
2107,214895.81894800416
2108,116142.15303518489
2109,113841.93571898145
2110,126367.59947947429
2111,130485.04322128247
2112,135705.58145309248
2113,121571.1388242584
2114,125918.99449436353
2115,162845.34158848724
2116,116025.74682856441
2117,147166.07015542864
2118,124298.80435907723
2119,116934.1402140777
2120,107919.14634559047
2121,91890.22119415911
2122,117847.05735605954
2123,76851.01738184624
2124,153355.6409216853
2125,126971.34788878296
2126,149580.09651736706
2127,163149.79031795496
2128,129991.79335492743
2129,95405.2816088075
2130,141363.1117566889
2131,138220.08245951057
2132,119177.5702712439
2133,118422.35423535036
2134,125619.37881153518
2135,100688.33973682574
2136,78700.79218648079
2137,106182.51138444555
2138,138270.70882667357
2139,150203.45264070536
2140,142441.65218829934
2141,153938.00521088723
2142,126477.20639363457
2143,152348.37087721954
2144,132356.88551511723
2145,140966.19854514077
2146,183727.88558460638
2147,144201.3680552569
2148,130397.85307473814
2149,155819.55082388158
2150,238035.02930749854
2151,116481.58849969726
2152,172432.01490042533
2153,166601.54360929242
2154,103741.94854312987
2155,142980.70783384767
2156,258879.3510485004
2157,228865.38234776852
2158,231850.78786074376
2159,211777.04958609442
2160,180720.5461526656
2161,238429.80498647093
2162,380541.8902669784
2163,347385.9762503665
2164,239769.25938798217
2165,208034.3107378343
2166,159557.8739423668
2167,221060.66420196308
2168,200794.06931038052
2169,192874.47219285034
2170,215180.64623583047
2171,157311.03689914886
2172,133011.74972624224
2173,167900.11334574467
2174,232780.05417501365
2175,289240.2397637253
2176,304330.7997960243
2177,242018.96204306543
2178,211870.3765920916
2179,136284.9128651949
2180,208578.82239053168
2181,192299.591205113
2182,223136.76777895002
2183,191024.33372871383
2184,119278.54986742642
2185,130058.2841266096
2186,148023.88673729758
2187,153748.28884817782
2188,152986.32860920357
2189,240544.99119586882
2190,77636.65037654334
2191,77821.10305352129
2192,90602.99160656778
2193,113133.8902622963
2194,102415.62254261776
2195,112145.97342357702
2196,104002.84661695686
2197,114646.79236063357
2198,152491.30939402373
2199,170524.87935285197
2200,147377.09301741648
2201,145565.72247212077
2202,205503.20688241546
2203,138525.41511901875
2204,177946.75416385385
2205,123106.58268556722
2206,136199.14315995248
2207,225512.77671586408
2208,270462.6157075566
2209,246624.50269138304
2210,119247.07605783144
2211,111640.8184803156
2212,119866.8363699405
2213,109960.79208836655
2214,126710.96175124086
2215,100580.24688449533
2216,149921.66969822132
2217,69973.40351190361
2218,73304.216385538
2219,65161.75062192452
2220,70635.35588415561
2221,307153.2735380534
2222,279075.09351998626
2223,278463.00013930036
2224,206299.23843437195
2225,121889.0707415285
2226,186276.9589768978
2227,196460.2120078141
2228,267424.7238786516
2229,269599.21881774144
2230,148064.4488391908
2231,215758.44235970007
2232,179021.28383157446
2233,195680.50927130796
2234,244979.91282695194
2235,218200.77740537206
2236,277285.77660405525
2237,320278.10508881067
2238,195480.16442509115
2239,104878.34446046766
2240,151671.20139666708
2241,153665.49186268536
2242,122894.99551455413
2243,124743.48199546967
2244,102716.23800928034
2245,97313.8625443274
2246,148289.67765886828
2247,106879.43243434955
2248,123049.59150255384
2249,119296.07556900685
2250,130382.12561543059
2251,103574.44459948991
2252,184260.49822433424
2253,149487.75450736782
2254,170621.5274410773
2255,186191.61636570666
2256,171706.18699938807
2257,215213.4759736216
2258,156083.18734797373
2259,170561.08303795123
2260,157269.18422145277
2261,187008.7934675304
2262,223774.1672709248
2263,369910.3013545369
2264,533394.6965697844
2265,161579.37119718682
2266,307670.60337607726
2267,388968.83814866137
2268,435268.97543659084
2269,147505.07217217865
2270,198579.99970403063
2271,219558.82060532027
2272,201616.9561207663
2273,165378.12270031078
2274,181377.03254708002
2275,164812.47900055192
2276,198925.28620851948
2277,182695.58294873667
2278,145887.5619998789
2279,126972.81363725541
2280,125492.87220010634
2281,168092.3659460543
2282,188227.3084975981
2283,108316.51284618033
2284,109678.44710271063
2285,141337.76629211492
2286,125205.13560052746
2287,355903.5146650518
2288,282194.80881172867
2289,370540.7635601059
2290,458597.23114957224
2291,331163.6071087482
2292,427167.05881720455
2293,472243.16503600945
2294,401184.9205587124
2295,481212.9186249534
2296,305378.435942576
2297,329054.4180933656
2298,334906.8999182821
2299,362039.4762220822
2300,341205.0477870455
2301,301748.48799601675
2302,250104.35530368067
2303,235784.2215134128
2304,251138.60242916507
2305,206540.6730749343
2306,199460.39885613872
2307,205482.15979074192
2308,222133.2476212547
2309,271751.80912948854
2310,211008.37949414388
2311,207278.92151242337
2312,184165.43837122564
2313,177128.68532591735
2314,182575.75007958637
2315,180976.0957280855
2316,196415.24046681484
2317,196044.16434498283
2318,181326.2745031149
2319,182887.44939779167
2320,188802.1882858295
2321,235631.60877813053
2322,185951.29142178275
2323,189802.97749424222
2324,174796.327642866
2325,223861.66996420437
2326,167718.82386647043
2327,205761.87678751358
2328,222602.67049699402
2329,190197.8173201401
2330,179077.90497589725
2331,347486.43570544454
2332,396163.03056927916
2333,316992.27403267333
2334,258513.08617528807
2335,272208.5537617278
2336,309597.7485833619
2337,210595.28175048932
2338,273695.860701817
2339,231628.77441582116
2340,409861.1367689164
2341,221563.45114673895
2342,241322.52903372276
2343,238475.48277862836
2344,227672.795711587
2345,236447.9352540201
2346,210068.6355482573
2347,201564.14878584424
2348,244746.18555229486
2349,181123.60309497057
2350,301879.63441947073
2351,260511.87870653518
2352,256595.90867229478
2353,248296.61936539074
2354,140285.09564116123
2355,145019.84821680962
2356,151221.6049849592
2357,186885.30881365732
2358,191934.26105467143
2359,128090.71936755875
2360,116317.29812536553
2361,141396.88784691648
2362,278575.79815795936
2363,130223.96981034173
2364,157163.89040865054
2365,216760.45984851528
2366,186283.02880141995
2367,221251.94187605445
2368,224200.5339790793
2369,218875.17949639366
2370,172466.38910167303
2371,166361.04848903263
2372,197078.0694904076
2373,291000.38922405697
2374,313587.7635182143
2375,251885.8583950002
2376,285249.67485995544
2377,357266.59150776407
2378,143396.9282233121
2379,205577.27771141048
2380,150110.7542479143
2381,169206.9429051795
2382,195223.72789475348
2383,204908.81344097387
2384,249571.53624329585
2385,158362.477824085
2386,135586.8048329973
2387,134458.47398650862
2388,96586.98951993488
2389,122109.66838036549
2390,142041.73212041418
2391,148567.1275535389
2392,119093.5940646015
2393,161333.37492361286
2394,137390.76487633353
2395,210752.27721176366
2396,147374.29542094565
2397,231205.88644528718
2398,128185.75641446884
2399,69962.9452353617
2400,66233.34166747103
2401,116822.4024894442
2402,133858.41033856553
2403,146676.51427923367
2404,152981.93330404977
2405,157393.927641778
2406,139167.20802095314
2407,124686.55022039473
2408,146354.2271141402
2409,119841.15171497842
2410,171490.6049394944
2411,113883.97957707928
2412,156354.55653291833
2413,128606.19367791867
2414,157876.82212470126
2415,138242.67418990404
2416,127577.96380123295
2417,140777.61585051022
2418,138681.19653448582
2419,123028.64809281951
2420,126421.79886302724
2421,147246.03422513304
2422,113263.63029507267
2423,118767.63131664677
2424,147915.44396745873
2425,220654.2726306199
2426,134046.42796669615
2427,144520.83239286506
2428,182612.4309908012
2429,113688.72704322207
2430,129480.5387545373
2431,106525.84645733552
2432,148971.29170172208
2433,149276.31327532668
2434,142998.4908635979
2435,162340.73439319845
2436,106173.83317116379
2437,111826.45673271544
2438,124523.27371035276
2439,104318.54678590581
2440,122753.72204681592
2441,84751.99407202387
2442,94935.49638348176
2443,127148.87523922956
2444,131905.78113026166
2445,94379.33385517403
2446,142497.21575307017
2447,188876.0776980035
2448,138307.07799510672
2449,113863.57987074119
2450,152009.2589535385
2451,130685.64906989584
2452,199913.38618021997
2453,97877.92402918245
2454,117203.39505248581
2455,117117.87629802666
2456,130291.2323276016
2457,134046.02368192503
2458,130462.9118416929
2459,109150.38268088724
2460,132514.55657444868
2461,129003.77822834799
2462,135467.4651925421
2463,124726.93035758894
2464,187556.53791721293
2465,148894.91354759492
2466,119983.17064871582
2467,124866.18082798971
2468,86308.21593535854
2469,82771.2638514585
2470,189117.72380988832
2471,218259.7336629225
2472,158077.3096086607
2473,113718.12957122858
2474,81588.92698946643
2475,223074.21687631335
2476,110948.15798829046
2477,134220.08904392683
2478,157941.25879165586
2479,106021.09224871546
2480,163665.51602683603
2481,130990.25405768336
2482,128138.78654779354
2483,113255.56717261735
2484,126679.00713969283
2485,130502.01418665159
2486,166256.44192578748
2487,169203.2275210161
2488,157749.09532997306
2489,151717.48338147975
2490,150690.37568821353
2491,93463.22121178896
2492,195001.82310613178
2493,155187.53977601614
2494,147382.8077362519
2495,91711.17892024606
2496,228962.96333618657
2497,152691.75957229998
2498,110158.99210381755
2499,83757.35415756004
2500,128974.18229010938
2501,137737.30560197044
2502,138528.86190716567
2503,99943.92104169179
2504,179557.5814999856
2505,220385.91622910896
2506,257242.77887863803
2507,288247.6169447907
2508,256469.78500741374
2509,211030.49281134846
2510,211873.9020566786
2511,171542.66800637488
2512,205130.31584883766
2513,217865.64991946903
2514,279064.28721960634
2515,152834.13112520712
2516,171442.54202964666
2517,147652.00079816786
2518,151769.16694513446
2519,227037.70451726383
2520,213549.26677719198
2521,184554.37198628276
2522,225570.71526291143
2523,124820.53771050462
2524,137527.39246583192
2525,151417.87580754925
2526,142759.23754119314
2527,123833.41966106613
2528,124972.37984553851
2529,131130.32557178123
2530,123908.55200969399
2531,257115.71442276673
2532,227780.5501403978
2533,191453.70235252866
2534,237565.76011054707
2535,308336.4107752105
2536,220759.29310623053
2537,238325.82921412433
2538,179448.9977837326
2539,185906.78612005734
2540,183467.36478772713
2541,177867.21835783919
2542,160930.90501490413
2543,125326.04718445365
2544,120501.97623811118
2545,136325.7638972394
2546,123604.95797227412
2547,140773.70433876268
2548,154907.0596524141
2549,160194.28315242782
2550,772923.6003959269
2551,138890.37160325216
2552,133517.78434055168
2553,71124.12645271524
2554,94762.70002386322
2555,121750.41603032773
2556,107284.28506448981
2557,113314.97764306198
2558,156663.94177004567
2559,137441.9833923418
2560,145734.86838945164
2561,143377.78894617315
2562,137791.46076584593
2563,155258.53888306045
2564,196424.2384947218
2565,136097.10362503727
2566,155475.9970366533
2567,135128.1622839021
2568,218365.78319514706
2569,251342.07713073236
2570,116904.54305226516
2571,196360.94143296673
2572,145491.63056646413
2573,232508.64672305927
2574,271966.708431296
2575,133490.2856337317
2576,116209.02247492202
2577,149634.405622614
2578,85348.60713197796
2579,72414.38834291327
2580,89927.886790255
2581,103419.46455408739
2582,99477.60878657657
2583,302001.08126435877
2584,185345.24868060398
2585,189242.8655863168
2586,231352.71504970046
2587,200163.16717350626
2588,139962.45041757592
2589,150371.43531946585
2590,203931.05568734914
2591,227622.05973293795
2592,218547.98416666707
2593,249924.23526013584
2594,183106.54907552915
2595,190313.04160972394
2596,297025.5356849903
2597,182388.278622096
2598,289443.84199104965
2599,347839.79738469055
2600,139079.6392992113
2601,145713.79998704582
2602,83377.53755448996
2603,94327.58609271678
2604,88842.24372718723
2605,81684.89389429316
2606,150336.56060649364
2607,202381.70474162276
2608,191397.48128366817
2609,164336.1775430082
2610,113389.03442345356
2611,124392.20187486138
2612,148510.88257140823
2613,131873.60399546678
2614,124347.40738713897
2615,151881.75228325688
2616,145380.66737902412
2617,174603.8990427824
2618,219341.5551761946
2619,204236.09949028626
2620,180138.25846895602
2621,171844.54154694552
2622,178654.02964443876
2623,253918.9815995222
2624,311895.9954402964
2625,302695.45543338393
2626,174471.38611687187
2627,160419.9799889056
2628,488569.3069465409
2629,570054.6979966488
2630,383971.41343350435
2631,486159.50854139234
2632,434943.1139926453
2633,322695.3968407858
2634,424732.17448628804
2635,161948.9443284759
2636,177424.09234667005
2637,175538.26463832022
2638,279874.2394778337
2639,190032.75273064876
2640,150146.2284199263
2641,107244.31233156587
2642,189161.8406784865
2643,103119.13689103385
2644,117832.12278402134
2645,107691.44726984037
2646,96894.61730752762
2647,104407.37108805095
2648,147257.22855845327
2649,156208.54786102314
2650,132493.75845563973
2651,134573.24076571374
2652,402643.2712394808
2653,259300.69785996203
2654,256518.53640843258
2655,388571.01856472436
2656,320234.02814971935
2657,358024.2462174048
2658,310387.05779543763
2659,307244.6353087152
2660,359698.2323903761
2661,356842.5945246355
2662,355898.35870881844
2663,284735.3950908081
2664,258050.90435110312
2665,313933.0605296843
2666,280947.83595727815
2667,178067.05130354987
2668,183234.68430022962
2669,189804.21593360955
2670,286942.1145299884
2671,182990.67218552722
2672,197193.76225136177
2673,205476.67750196002
2674,195329.92311780507
2675,167877.93670610889
2676,192071.9577874592
2677,200618.44712465635
2678,257185.1093306698
2679,265520.85106265696
2680,281155.4316814088
2681,388608.91062965133
2682,312668.04166457214
2683,513259.3900436412
2684,305571.96463783755
2685,325286.3326187398
2686,269405.8590896278
2687,323262.035149575
2688,221373.9273046882
2689,202020.2562182334
2690,407450.1692543784
2691,189521.6993966231
2692,137115.0016296445
2693,206045.2172030449
2694,136644.2477142313
2695,190213.06188792485
2696,177643.18314611423
2697,181933.88865413796
2698,192151.51007193135
2699,176750.28117544283
2700,154521.61409020083
2701,138630.61673784835
2702,105775.33949696798
2703,120655.43834524072
2704,140296.1789614138
2705,118897.75917848198
2706,108766.96810836102
2707,115415.82526210441
2708,132501.59532478265
2709,105837.8751187024
2710,125451.4602189323
2711,260049.06489439445
2712,381466.73150375544
2713,173541.48119233205
2714,150309.33896036996
2715,167516.53781920992
2716,133382.7153860925
2717,199700.92994499442
2718,225260.33831368838
2719,150293.23020499514
2720,169080.08962015598
2721,132428.1080113878
2722,159828.9732820569
2723,144348.05771250173
2724,125615.4684013348
2725,128933.36648211445
2726,157294.8443947396
2727,185190.5363320512
2728,170728.662221534
2729,145498.48102245998
2730,150825.58916883386
2731,128048.85440512733
2732,143179.6443143377
2733,158399.17066025786
2734,156997.8830386182
